artifact,runset,family,seed,checkpoint,method,checkpoint_sha256,implementation_sha256,input_sha256,protocol,n,k,budget,repeats,accept_rate,allow_expand,independent_execution_success,deployment_rollouts,deployment_physics_steps,decision_seconds,deployment_successful_sim_seconds,scene_setup_seconds,model_cold_seconds,visual_cold_seconds,scene_setup_plus_decision_seconds,accounted_scene_decision_deployment_seconds,candidate_generation_seconds,necessary_geometry_seconds,optional_geometry_seconds,render_seconds,visual_encoding_seconds,network_seconds,numeric_features_seconds,restore_seconds,twin_seconds,deferred_solving_seconds_subset,deployment_seconds,later_parameter_solving_seconds_subset,rollouts,unique_candidates,physics_steps,timeouts,deployment_timeouts,budget_exhausted,budget_fully_spent,accepted,reference_repeats,pool_type,pool_best_reference,near_optimal_hit_at_k,feasible_hit_at_k,regret_at_k,selected_reference,selected_regret,pool_near_best_reference_sim_seconds,selected_reference_sim_seconds,selected_secondary_time_regret_seconds
results/value_v2/online/rigid_connector_module_20041_0_v1_fixed_first_verified/decision.json,online,rigid_connector_module,20041,0,v1_fixed,75dedd09a16fd9cdf163955aa2908b9bd5b6586a12be3ca28fd5fb5d1a9ad489,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,d617801ad88f79026da92af98a736bb8b3a178a55e09bf0cfed86803fa0ff6ee,first_verified,16,4,8,2,0.5,False,1.0,2,161410,43.85844184702728,161.41000000005025,1.0561318619875237,0.07328651694115251,1.0715669320197776,44.9145737090148,85.6022510197945,0.029325443087145686,1.5912121249129996,0.0,0.29775178199633956,0.07739905000198632,0.3376657229382545,3.420282155275345e-07,0.0014072800986468792,40.97044143592939,2.9181262912461534,40.68767731077969,2.5511298092314973,2,1,161450,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,150.41999999999777,161.45000000005044,11.030000000052667
results/value_v2/online/rigid_connector_module_20041_0_vision_best_within_budget/decision.json,online,rigid_connector_module,20041,0,vision,ca04eeb22ab518ae361eb5b92612be3086321c603b241d93a13aeac5d6624ef2,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,d617801ad88f79026da92af98a736bb8b3a178a55e09bf0cfed86803fa0ff6ee,best_within_budget,16,4,8,2,0.5,False,1.0,2,158680,170.995521681034,158.6800000000372,1.0487134449649602,0.09558790305163711,1.0715669320197776,172.04423512599897,211.1826599218184,0.030416924390010536,1.5997815696755424,0.0,0.20186078501865268,0.026562678045593202,0.3350605280138552,4.409812390804291e-07,0.004018965759314597,168.24735023186076,9.507203076034784,39.138424795819446,8.415658886078745,8,4,663110,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,150.41999999999777,159.08000000003912,8.66000000004135
results/value_v2/online/rigid_connector_module_20041_0_vision_first_verified/decision.json,online,rigid_connector_module,20041,0,vision,ca04eeb22ab518ae361eb5b92612be3086321c603b241d93a13aeac5d6624ef2,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,d617801ad88f79026da92af98a736bb8b3a178a55e09bf0cfed86803fa0ff6ee,first_verified,16,4,8,2,0.5,False,1.0,2,166780,45.636999828973785,166.7800000000759,1.040673941024579,0.09558790305163711,1.0715669320197776,46.677673769998364,91.44438606209587,0.030632428941316903,1.5775830671191216,0.0,0.22144231398124248,0.034628706984221935,0.333376127993688,4.08967025578022e-07,0.0009919209405779839,43.009425148018636,2.198196166427806,44.76671229209751,2.014685357338749,2,1,166560,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,150.41999999999777,166.75000000007574,16.330000000077973
results/value_v2/online/rigid_connector_module_20041_exhaustive/decision.json,online,rigid_connector_module,20041,0,exhaustive,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,d617801ad88f79026da92af98a736bb8b3a178a55e09bf0cfed86803fa0ff6ee,best_within_budget,16,16,32,2,0.5,False,1.0,2,150430,661.5526740140049,150.42999999999782,1.0401388589525595,0.0,0.0,662.5928128729574,700.8271751997527,0.03212774021085352,1.580527929821983,0.755912238964811,0.0,0.0,0.0,0.0,0.015432535205036402,658.4302206919529,39.81558438704815,38.234362326795235,35.56176510977093,32,16,2593760,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,150.41999999999777,150.41999999999777,0.0
results/value_v2/online/rigid_connector_module_20042_0_geometry_best_within_budget/decision.json,online,rigid_connector_module,20042,0,geometry,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,149320,168.5480342329247,149.31999999999252,1.0619909539818764,0.0,0.0,169.61002518690657,206.93706568097696,0.030724316835403442,2.084049401106313,0.7424099460477009,0.0,0.0,0.0,0.0,0.003822101862169802,165.21588755201083,9.632686600321904,37.32704049407039,8.317049919511192,8,4,649110,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.32999999999257,0.0
results/value_v2/online/rigid_connector_module_20042_0_geometry_first_verified/decision.json,online,rigid_connector_module,20042,0,geometry,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,160320,43.620965411071666,160.32000000004504,1.0303394419606775,0.0,0.0,44.65130485303234,84.8824502840871,0.03149183397181332,2.039037565002218,0.7422297600423917,0.0,0.0,0.0,0.0,0.0010566520504653454,40.37304199603386,2.610409395536408,40.231145431054756,2.238708683755249,2,1,160380,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,160.38000000004533,11.050000000052762
results/value_v2/online/rigid_connector_module_20042_0_mlp_best_within_budget/decision.json,online,rigid_connector_module,20042,0,mlp,2d1b73af8d31e70aad10de1dc7c6d493aca154509addb13409d433b8216f8459,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,149320,163.45357489900198,149.31999999999252,1.0270601360825822,0.010573196108452976,0.0,164.48063503508456,202.33034190617036,0.0316404941258952,2.028794162790291,0.7298301900736988,0.0,0.0,0.0038566129514947534,0.006664059008471668,0.0037542881909757853,160.06595254479907,9.19304739846848,37.8497068710858,8.230643992195837,8,4,626880,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.32999999999257,0.0
results/value_v2/online/rigid_connector_module_20042_0_mlp_first_verified/decision.json,online,rigid_connector_module,20042,0,mlp,2d1b73af8d31e70aad10de1dc7c6d493aca154509addb13409d433b8216f8459,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,149320,40.95146817807108,149.31999999999252,1.0515355819370598,0.010573196108452976,0.0,42.00300376000814,79.49112032994162,0.030010770889930427,2.082125893095508,0.7391053580213338,0.0,0.0,0.004194241017103195,0.00629957695491612,0.0009618670446798205,37.55947094899602,1.7799092552158982,37.48811656993348,1.582836618181318,2,1,149300,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.32999999999257,0.0
results/value_v2/online/rigid_connector_module_20042_0_no_vision_best_within_budget/decision.json,online,rigid_connector_module,20042,0,no_vision,8170b408cb7562fb96d83bfeb957d3a0e69f93f83d38d85b65f22eca15190b1e,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,149320,162.16825253900606,149.31999999999252,1.0323793579591438,0.229178357985802,0.0,163.2006318969652,200.4300780921476,0.030531207681633532,2.0425937032559887,0.0,0.0,0.0,0.343393711023964,5.509937182068825e-07,0.0037891470128670335,159.27519463701174,9.56755133648403,37.22944619518239,8.432743395445868,8,4,636740,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.32999999999257,0.0
results/value_v2/online/rigid_connector_module_20042_0_no_vision_first_verified/decision.json,online,rigid_connector_module,20042,0,no_vision,8170b408cb7562fb96d83bfeb957d3a0e69f93f83d38d85b65f22eca15190b1e,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,156410,42.451993069960736,156.41000000002637,1.030597698991187,0.229178357985802,0.0,43.48259076895192,83.15499070286751,0.030162177165038884,2.032641804893501,0.0,0.0,0.0,0.3060486849863082,5.149049684405327e-07,0.0009351079352200031,39.65299974603113,2.474229820072651,39.672399933915585,2.2666257600067183,2,1,156050,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,155.75000000002322,6.4200000000306545
results/value_v2/online/rigid_connector_module_20042_0_prior_best_within_budget/decision.json,online,rigid_connector_module,20042,0,prior,eca9874d7bd879d99918d1e3aba0ad38b2743e6966cd2f85141d175732f5d7cc,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,150640,156.64847518701572,150.63999999999882,1.0337774070212618,0.08948199695441872,0.0,157.68225259403698,194.67775192006957,0.030541875399649143,2.015160310664214,0.7268318560672924,0.0,0.0,0.022503047017380595,0.006637796992436051,0.0037208808353170753,153.36897430487443,9.739295525243506,36.995499326032586,8.77418885845691,8,4,621120,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.40999999999295,0.08000000000038199
results/value_v2/online/rigid_connector_module_20042_0_prior_first_verified/decision.json,online,rigid_connector_module,20042,0,prior,eca9874d7bd879d99918d1e3aba0ad38b2743e6966cd2f85141d175732f5d7cc,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,155020,41.97988016298041,155.02000000001973,1.1575885489583015,0.08948199695441872,0.0,43.13746871193871,81.78324909694493,0.03358335804659873,2.1306450159754604,0.7576260999776423,0.0,0.0,0.006924824905581772,0.00634274201001972,0.0010051520075649023,38.60686867299955,2.4755652705207467,38.64578038500622,2.2699288537260145,2,1,154990,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,155.50000000002203,6.170000000029461
results/value_v2/online/rigid_connector_module_20042_0_random_best_within_budget/decision.json,online,rigid_connector_module,20042,0,random,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,150640,164.6562305140542,150.63999999999882,1.0408921299967915,0.0,0.0,165.69712264405098,203.07926833594684,0.030849872156977654,2.0708416898269206,0.0,0.0,0.0,0.0,0.0,0.0038491329178214073,161.96709319995716,9.844510197406635,37.38214569189586,8.713723604334518,8,4,643880,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.40999999999295,0.08000000000038199
results/value_v2/online/rigid_connector_module_20042_0_random_first_verified/decision.json,online,rigid_connector_module,20042,0,random,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,155020,40.880639055976644,155.02000000001973,1.036451421910897,0.0,0.0,41.91709047788754,80.24145186692476,0.030143879004754126,2.0440709450049326,0.0,0.0,0.0,0.0,0.0,0.0009201541543006897,38.365623987978324,2.459187615895644,38.32436138903722,2.261027443804778,2,1,154990,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,155.50000000002203,6.170000000029461
results/value_v2/online/rigid_connector_module_20042_0_residual_best_within_budget/decision.json,online,rigid_connector_module,20042,0,residual,13a5cdb2570c123cf90d8f88048eda8e1624b05d9545a530f1144eb77ab03074,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,149320,157.95350719999988,149.31999999999252,1.0286327820504084,0.0073487990302965045,0.0,158.98213998205028,196.49676964920945,0.03026589471846819,2.007585371262394,0.7266153350938112,0.0,0.0,0.023067697999067605,0.006559869972988963,0.0038147728191688657,154.68645902129356,9.061643494991586,37.51462966715917,8.098335530841723,8,4,616090,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.32999999999257,0.0
results/value_v2/online/rigid_connector_module_20042_0_residual_first_verified/decision.json,online,rigid_connector_module,20042,0,residual,13a5cdb2570c123cf90d8f88048eda8e1624b05d9545a530f1144eb77ab03074,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,150060,40.784746236982755,150.05999999999605,1.0436175789218396,0.0073487990302965045,0.0,41.828363815904595,79.47017569898162,0.03056291292887181,2.0758027019910514,0.737263198941946,0.0,0.0,0.0231227659387514,0.00644975493196398,0.0008879950037226081,37.39148555090651,2.0929943021619692,37.641811883077025,1.8923182631842792,2,1,150120,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,150.0699999999961,0.7400000000035334
results/value_v2/online/rigid_connector_module_20042_0_v1_fixed_best_within_budget/decision.json,online,rigid_connector_module,20042,0,v1_fixed,75dedd09a16fd9cdf163955aa2908b9bd5b6586a12be3ca28fd5fb5d1a9ad489,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,160320,169.6743801329285,160.32000000004504,1.0291169349802658,0.07570579892490059,1.1407006930094212,170.70349706790876,210.16663921088912,0.03241275274194777,2.0446613893145695,0.0,0.2018527309410274,0.029153013019822538,0.3183235669275746,4.189787432551384e-07,0.0038683731108903885,166.5584174488904,10.63380326575134,39.46314214298036,9.165410810615867,8,4,659520,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,160.38000000004533,11.050000000052762
results/value_v2/online/rigid_connector_module_20042_0_v1_fixed_first_verified/decision.json,online,rigid_connector_module,20042,0,v1_fixed,75dedd09a16fd9cdf163955aa2908b9bd5b6586a12be3ca28fd5fb5d1a9ad489,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,160490,43.7391181809362,160.49000000004585,1.0369411919964477,0.07570579892490059,1.1407006930094212,44.77605937293265,85.35122207493987,0.030409361934289336,2.0295039920601994,0.0,0.2858276420738548,0.07148418296128511,0.31668919906951487,5.660112947225571e-07,0.0009835540549829602,40.47850735485554,2.805028997012414,40.57516270200722,2.439393403939903,2,1,160620,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,160.62000000004647,11.290000000053908
results/value_v2/online/rigid_connector_module_20042_0_vision_best_within_budget/decision.json,online,rigid_connector_module,20042,0,vision,ca04eeb22ab518ae361eb5b92612be3086321c603b241d93a13aeac5d6624ef2,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,4,8,2,0.5,False,1.0,2,155620,162.41658898396417,155.6200000000226,1.0338337610010058,0.06246751605067402,1.1407006930094212,163.45042274496518,202.6982790400507,0.140711170155555,2.0742500068154186,0.0,0.19526977103669196,0.025576208950951695,0.3115365360863507,7.270136848092079e-07,0.0038186231395229697,159.18569477112032,9.407771158847027,39.24785629508551,8.46789850271307,8,4,638800,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,155.6000000000225,6.270000000029938
results/value_v2/online/rigid_connector_module_20042_0_vision_first_verified/decision.json,online,rigid_connector_module,20042,0,vision,ca04eeb22ab518ae361eb5b92612be3086321c603b241d93a13aeac5d6624ef2,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,first_verified,16,4,8,2,0.5,False,1.0,2,155730,41.66158033895772,155.73000000002313,1.0381473749876022,0.06246751605067402,1.1407006930094212,42.69972771394532,81.2347917468287,0.03096912265755236,2.0531944673275575,0.0,0.20382630499079823,0.025177740957587957,0.31247193191666156,4.5902561396360397e-07,0.0009139629546552896,38.5129061130574,2.1117998000700027,38.53506403288338,1.9224415442440659,2,1,155810,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,155.73000000002313,6.400000000030559
results/value_v2/online/rigid_connector_module_20042_exhaustive/decision.json,online,rigid_connector_module,20042,0,exhaustive,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,5ce7826991435c6a2e942eeaa56846ca04ff5c6b7570bcc3564f0e6aa3083db3,best_within_budget,16,16,32,2,0.5,False,1.0,2,149320,652.7514363300288,149.31999999999252,1.0313866939395666,0.0,0.0,653.7828230239684,691.0725105180172,0.030754304956644773,2.0586864879587665,0.7500525240320712,0.0,0.0,0.0,0.0,0.01611248659901321,649.0486221548636,38.95159951469395,37.28968749404885,34.51754468167201,32,16,2544180,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,149.32999999999257,149.32999999999257,0.0
results/value_v2/online/sliding_stage_pin_21040_0_geometry_best_within_budget/decision.json,online,sliding_stage_pin,21040,0,geometry,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,best_within_budget,16,4,8,2,0.5,False,1.0,2,43030,22.332639588974416,43.03000000000858,0.9743607640266418,0.0,0.0,23.307000353001058,28.616646421025507,0.01352539798244834,0.6589133290108293,0.14301032992079854,0.0,0.0,0.0,0.0,0.0026683008763939142,21.3780993798282,1.3035295547451824,5.309646068024449,0.5939310190733522,8,4,169320,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,43.03000000000858,43.03000000000858,0.0
results/value_v2/online/sliding_stage_pin_21040_0_geometry_first_verified/decision.json,online,sliding_stage_pin,21040,0,geometry,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,first_verified,16,4,8,2,0.5,False,1.0,2,43030,6.33814154798165,43.03000000000858,0.9740905789658427,0.0,0.0,7.312232126947492,12.667961269035004,0.01366390602197498,0.6699185000034049,0.14621400402393192,0.0,0.0,0.0,0.0,0.0007470579585060477,5.3843348869122565,0.32567748392466456,5.355729142087512,0.1479162828763947,2,1,43040,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,43.03000000000858,43.03000000000858,0.0
results/value_v2/online/sliding_stage_pin_21040_0_mlp_best_within_budget/decision.json,online,sliding_stage_pin,21040,0,mlp,2d1b73af8d31e70aad10de1dc7c6d493aca154509addb13409d433b8216f8459,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,best_within_budget,16,4,8,2,0.5,False,1.0,2,43030,23.350814737030305,43.03000000000858,0.9579496920341626,0.013592290924862027,0.0,24.308764429064468,29.74335907015484,0.013619128032587469,0.6672101139556617,0.1476101049920544,0.0,0.0,0.0021232489962130785,0.0023952251067385077,0.0026865839026868343,22.380135032115504,1.3817858003312722,5.434594641090371,0.6584888711804524,8,4,175130,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,43.03000000000858,43.03000000000858,0.0
results/value_v2/online/sliding_stage_pin_21040_0_mlp_first_verified/decision.json,online,sliding_stage_pin,21040,0,mlp,2d1b73af8d31e70aad10de1dc7c6d493aca154509addb13409d433b8216f8459,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,first_verified,16,4,8,2,0.5,False,1.0,2,43120,6.350677981041372,43.12000000000869,0.9927088579861447,0.013592290924862027,0.0,7.3433868390275165,12.710186265059747,0.014070611097849905,0.6730384438997135,0.14510467101354152,0.0,0.0,0.005578601034358144,0.002429567975923419,0.0008384878747165203,5.382405340089463,0.35874461114872247,5.36679942603223,0.1783309009624645,2,1,43130,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,43.03000000000858,43.12000000000869,0.09000000000010999
results/value_v2/online/sliding_stage_pin_21040_0_no_vision_best_within_budget/decision.json,online,sliding_stage_pin,21040,0,no_vision,8170b408cb7562fb96d83bfeb957d3a0e69f93f83d38d85b65f22eca15190b1e,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,best_within_budget,16,4,8,2,0.5,False,0.0,0,0,20.493187290034257,,0.980303265969269,0.23103741894010454,0.0,21.473490556003526,21.473490556003526,0.013625236228108406,0.6793198498198763,0.0,0.0,0.0,0.13876243401318789,5.640322342514992e-07,0.0030640168115496635,19.505701637244783,0.9844487056834623,0,0.5901649318402633,8,4,153040,0,0,1,1,0,2,mixed,1.0,0.0,0.0,1.0,0.0,1.0,43.03000000000858,,
results/value_v2/online/sliding_stage_pin_21040_0_no_vision_first_verified/decision.json,online,sliding_stage_pin,21040,0,no_vision,8170b408cb7562fb96d83bfeb957d3a0e69f93f83d38d85b65f22eca15190b1e,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,first_verified,16,4,8,2,0.5,False,0.0,0,0,20.952079121023417,,0.983015721081756,0.23103741894010454,0.0,21.935094842105173,21.935094842105173,0.013710530824027956,0.6903237152146176,0.0,0.0,0.0,0.1148544189054519,6.200280040502548e-07,0.0030491900397464633,19.836546656792052,1.0050238508265465,0,0.6053499447880313,8,4,153040,0,0,1,1,0,2,mixed,1.0,0.0,0.0,1.0,0.0,1.0,43.03000000000858,,
results/value_v2/online/sliding_stage_pin_21040_0_prior_best_within_budget/decision.json,online,sliding_stage_pin,21040,0,prior,eca9874d7bd879d99918d1e3aba0ad38b2743e6966cd2f85141d175732f5d7cc,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,best_within_budget,16,4,8,2,0.5,False,1.0,2,43030,22.740283915074542,43.03000000000858,0.9687805119901896,0.10324557195417583,0.0,23.70906442706473,29.046391246840358,0.014108019880950451,0.665189451072365,0.1434014360420406,0.0,0.0,0.0037947288947179914,0.0023488140432164073,0.00270756590180099,21.77477025706321,1.3953476069727913,5.337326819775626,0.6849997111130506,8,4,172390,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,43.03000000000858,43.03000000000858,0.0
results/value_v2/online/sliding_stage_pin_21040_0_prior_first_verified/decision.json,online,sliding_stage_pin,21040,0,prior,eca9874d7bd879d99918d1e3aba0ad38b2743e6966cd2f85141d175732f5d7cc,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,first_verified,16,4,8,2,0.5,False,1.0,2,45760,7.44189334299881,45.760000000011914,1.0052172330906615,0.10324557195417583,0.0,8.447110576089472,14.563480011187494,0.016852802014909685,0.7139009130187333,0.16771867300849408,0.0,0.0,0.007637538947165012,0.0027230289997532964,0.0009032818488776684,6.39440093410667,0.40251568413805217,6.116369435098022,0.19243634399026632,2,1,45780,0,0,0,0,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,43.03000000000858,45.78000000001194,2.750000000003361
results/value_v2/online/sliding_stage_pin_21040_0_random_best_within_budget/decision.json,online,sliding_stage_pin,21040,0,random,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,best_within_budget,16,4,8,2,0.5,False,0.0,0,0,21.287193899974227,,0.9736885629827157,0.0,0.0,22.260882462956943,22.260882462956943,0.013648879830725491,0.6643607350997627,0.0,0.0,0.0,0.0,0.0,0.0026556520024314523,20.47302701510489,1.1960882009007037,0,0.6466412189183757,8,4,160020,0,0,1,1,0,2,mixed,1.0,0.0,0.0,1.0,0.0,1.0,43.03000000000858,,
results/value_v2/online/sliding_stage_pin_21040_0_random_first_verified/decision.json,online,sliding_stage_pin,21040,0,random,,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,first_verified,16,4,8,2,0.5,False,0.0,0,0,21.715481235994957,,0.9773876429535449,0.0,0.0,22.692868878948502,22.692868878948502,0.015440774150192738,0.664156338898465,0.0,0.0,0.0,0.0,0.0,0.002820794121362269,20.9012167470064,1.238942661206238,0,0.6772647280013189,8,4,160020,0,0,1,1,0,2,mixed,1.0,0.0,0.0,1.0,0.0,1.0,43.03000000000858,,
results/value_v2/online/sliding_stage_pin_21040_0_residual_best_within_budget/decision.json,online,sliding_stage_pin,21040,0,residual,13a5cdb2570c123cf90d8f88048eda8e1624b05d9545a530f1144eb77ab03074,f247709daba293143fc972a5b2cbb1349c1090024065905f5642476e7e02f0ea,0fcb1793f65a42241be6ff489528053689ce9eae124564e129baec9d74e5e43e,best_within_budget,16,4,8,2,0.5,False,1.0,2,43030,22.957182608079165,43.03000000000858,0.9729945899453014,0.00616793695371598,0.0,23.930177198024467,29.26191875396762,0.013400387018918991,0.6584449890069664,0.1459343939786777,0.0,0.0,0.0022668789606541395,0.002359924023039639,0.002734879031777382,21.99392715806607,1.3826719644712284,5.331741555943154,0.6610573998186737,8,4,175130,0,0,0,1,1,2,mixed,1.0,1.0,1.0,0.0,1.0,0.0,43.03000000000858,43.03000000000858,0.0
